CHROM	POS	FST	PIA	PIB	PIR	is_select
NC_089873.1	166510386	4.39498953435404	0.294518	0.0410839	2.84171076467906	white selected region
NC_089873.1	166511203	6.5012256454108	0.333333	0.0275835	3.59508671799486	white selected region
NC_089873.1	166511314	4.82669783129114	0.307895	0.0410839	2.90579339422524	white selected region
NC_089873.1	166511690	5.29177725894656	0.320833	0.0410839	2.96517749608229	white selected region
NC_089873.1	166511704	5.01600246749511	0.333333	0.0543901	2.61554816805648	white selected region
NC_089873.1	166512310	8.76343305485321	0.389254	0.0275835	3.81883443113512	white selected region
NC_089873.1	166513892	6.74994072044739	0.320833	0.0138889	4.52981829346841	white selected region
NC_089873.1	166513938	8.53463483812755	0.368202	0.0138889	4.72849321554088	white selected region
NC_089873.1	166515254	6.99510326288204	0.345395	0.0275835	3.64636976483012	white selected region
NC_089873.1	166515264	6.53085527902707	0.333333	0.0275835	3.59508671799486	white selected region
NC_089873.1	166515363	5.0944605279382	0.294518	0.0275835	3.41647837619022	white selected region
NC_089873.1	166515536	7.40368230500643	0.357018	0.0275835	3.69411937987148	white selected region
NC_089873.1	166515569	4.65927528419919	0.280702	0.0275835	3.34716190960465	white selected region
NC_089873.1	166515575	4.65927528419919	0.280702	0.0275835	3.34716190960465	white selected region
NC_089873.1	166515920	6.65765045859671	0.357018	0.0410839	3.11935176836032	white selected region
NC_089873.1	166516069	6.65765045859671	0.357018	0.0410839	3.11935176836032	white selected region
NC_089873.1	166516071	6.65765045859671	0.357018	0.0410839	3.11935176836032	white selected region
NC_089873.1	166516658	6.00273729413702	0.320833	0.0275835	3.53994510759345	white selected region
NC_089873.1	166516722	3.86150495766105	0.280702	0.0410839	2.77239429809349	white selected region
NC_089873.1	166516882	5.53210231017855	0.307895	0.0275835	3.4805610057364	white selected region
NC_089873.1	166517139	4.82669783129114	0.307895	0.0410839	2.90579339422524	white selected region
NC_089873.1	166517142	4.82669783129114	0.307895	0.0410839	2.90579339422524	white selected region
NC_089873.1	166517347	4.99967593468614	0.266447	0.0138889	4.26184434188881	white selected region
NC_089873.1	166517349	4.99967593468614	0.266447	0.0138889	4.26184434188881	white selected region
NC_089873.1	166517355	4.99967593468614	0.266447	0.0138889	4.26184434188881	white selected region
NC_089873.1	166517475	4.61365925387414	0.320833	0.0543901	2.56040655765507	white selected region
NC_089873.1	166517679	6.42579101696937	0.368202	0.0543901	2.75908147972754	white selected region
NC_089873.1	166517990	5.29177725894656	0.320833	0.0410839	2.96517749608229	white selected region
NC_089873.1	166518140	6.83856507099606	0.378947	0.0543901	2.8005801019639	white selected region
NC_089873.1	166518295	6.06501999337123	0.320833	0.0275835	3.53994510759345	white selected region
NC_089873.1	166518642	7.45772615203611	0.357018	0.0275835	3.69411937987148	white selected region
NC_089873.1	166518742	6.22068894855673	0.345395	0.0410839	3.07160215331896	white selected region
NC_089873.1	166521676	5.12907882435721	0.294518	0.0275835	3.41647837619022	white selected region
NC_089873.1	166521968	5.56490654739657	0.307895	0.0275835	3.4805610057364	white selected region
NC_089873.1	166525898	6.65765045859671	0.357018	0.0410839	3.11935176836032	white selected region
NC_089873.1	166526033	6.96687196656653	0.345395	0.0275835	3.64636976483012	white selected region
NC_089873.1	166526422	7.12110479155124	0.368202	0.0410839	3.16385241815476	white selected region
NC_089873.1	166527367	6.06501999337123	0.320833	0.0275835	3.53994510759345	white selected region
NC_089873.1	166527466	9.22148300310477	0.399123	0.0275835	3.8549559850124	white selected region
NC_089873.1	166527530	4.76316796635625	0.307895	0.0410839	2.90579339422524	white selected region
NC_089873.1	166527842	4.95901077426381	0.266447	0.0138889	4.26184434188881	white selected region
NC_089873.1	166529047	7.40368230500643	0.357018	0.0275835	3.69411937987148	white selected region
NC_089873.1	166530247	8.30326670420048	0.378947	0.0275835	3.78011865190229	white selected region
NC_089873.1	166530697	9.22148300310477	0.399123	0.0275835	3.8549559850124	white selected region
NC_089873.1	166531508	7.89272243127501	0.368202	0.0275835	3.73862002966592	white selected region
NC_089873.1	166532311	5.29177725894656	0.320833	0.0410839	2.96517749608229	white selected region
NC_089873.1	166532470	6.68402990281119	0.357018	0.0410839	3.11935176836032	white selected region
NC_089873.1	166532765	6.53085527902707	0.333333	0.0275835	3.59508671799486	white selected region
NC_089873.1	166532833	6.03387864375413	0.320833	0.0275835	3.53994510759345	white selected region
NC_089873.1	166533142	7.58331195880508	0.378947	0.0410839	3.20535104039113	white selected region
NC_089873.1	166533470	6.86237459800914	0.378947	0.0543901	2.8005801019639	white selected region
NC_089873.1	166533664	6.96687196656653	0.345395	0.0275835	3.64636976483012	white selected region
NC_089873.1	166534691	6.96687196656653	0.345395	0.0275835	3.64636976483012	white selected region
NC_089873.1	166535042	7.34234442827274	0.449123	0.118007	1.92823816509031	white selected region
NC_089873.1	166535537	6.86237459800914	0.378947	0.0543901	2.8005801019639	white selected region
NC_089873.1	166535609	4.61365925387414	0.320833	0.0543901	2.56040655765507	white selected region
NC_089873.1	166535674	5.78539032611766	0.333333	0.0410839	3.02031910648371	white selected region
NC_089873.1	166536818	8.76343305485321	0.389254	0.0275835	3.81883443113512	white selected region
NC_089873.1	166536853	6.00273729413702	0.320833	0.0275835	3.53994510759345	white selected region
NC_089873.1	166537099	7.45772615203611	0.357018	0.0275835	3.69411937987148	white selected region
NC_089873.1	166537192	7.31176997215595	0.333333	0.0138889	4.58495990386982	white selected region
NC_089873.1	166537562	7.40368230500643	0.357018	0.0275835	3.69411937987148	white selected region
NC_089873.1	166537640	6.65765045859671	0.357018	0.0410839	3.11935176836032	white selected region
NC_089873.1	166539207	6.06501999337123	0.320833	0.0275835	3.53994510759345	white selected region
NC_089873.1	166541459	5.45190577633451	0.389254	0.093143	2.0631926094912	white selected region
NC_089873.1	166542501	6.16558690032646	0.345395	0.0410839	3.07160215331896	white selected region
NC_089873.1	166542589	4.65927528419919	0.280702	0.0275835	3.34716190960465	white selected region
NC_089873.1	166542615	5.94378037010465	0.294518	0.0138889	4.40635156206518	white selected region
NC_089873.1	166543831	4.85844386730857	0.307895	0.0410839	2.90579339422524	white selected region
NC_089873.1	166544041	3.96732507771917	0.280702	0.0410839	2.77239429809349	white selected region
NC_089873.1	166545762	7.3231456350622	0.389254	0.0543901	2.83929588119674	white selected region
NC_089873.1	166546249	5.78539032611766	0.333333	0.0410839	3.02031910648371	white selected region
NC_089873.1	166546272	5.35224589897977	0.320833	0.0410839	2.96517749608229	white selected region
NC_089873.1	166547895	3.93206430199981	0.280702	0.0410839	2.77239429809349	white selected region
NC_089873.1	166547995	5.05980443861916	0.294518	0.0275835	3.41647837619022	white selected region
NC_089873.1	166548208	4.89018990332601	0.307895	0.0410839	2.90579339422524	white selected region
NC_089873.1	166548224	4.89018990332601	0.307895	0.0410839	2.90579339422524	white selected region
NC_089873.1	166548480	6.24823997267186	0.345395	0.0410839	3.07160215331896	white selected region
NC_089873.1	166548549	3.8000537022273	0.251754	0.0275835	3.19013726723639	white selected region
NC_089873.1	166548556	4.26634250268339	0.266447	0.0275835	3.27197115601385	white selected region
NC_089873.1	166548558	4.26634250268339	0.266447	0.0275835	3.27197115601385	white selected region
NC_089873.1	166548562	4.26634250268339	0.266447	0.0275835	3.27197115601385	white selected region
NC_089873.1	166550856	9.35220864427657	0.441886	0.0675019	2.71067420790869	white selected region
NC_089873.1	166550861	5.04030330220845	0.266447	0.0138889	4.26184434188881	white selected region
NC_089873.1	166552061	5.0944605279382	0.294518	0.0275835	3.41647837619022	white selected region
NC_089873.1	166552440	6.44192858527823	0.333333	0.0275835	3.59508671799486	white selected region
NC_089873.1	166552591	5.97159594451992	0.320833	0.0275835	3.53994510759345	white selected region
NC_089873.1	166553181	8.1762069743307	0.118421	0.481643	-2.02403925671649	spot selected region
NC_089873.1	166553312	5.97159594451992	0.320833	0.0275835	3.53994510759345	white selected region
NC_089873.1	166554185	4.07178465337654	0.266447	0.0275835	3.27197115601385	white selected region
NC_089873.1	166554517	6.88202690601993	0.345395	0.0275835	3.64636976483012	white selected region
NC_089873.1	166555004	6.00273729413702	0.320833	0.0275835	3.53994510759345	white selected region
NC_089873.1	166555303	7.34967625087677	0.357018	0.0275835	3.69411937987148	white selected region
NC_089873.1	166555551	4.65927528419919	0.280702	0.0275835	3.34716190960465	white selected region
NC_089873.1	166557324	6.68402990281119	0.357018	0.0410839	3.11935176836032	white selected region
NC_089873.1	166558172	4.85844386730857	0.307895	0.0410839	2.90579339422524	white selected region
NC_089873.1	166559310	5.12907882435721	0.294518	0.0275835	3.41647837619022	white selected region
NC_089873.1	166559383	4.55492908724188	0.320833	0.0543901	2.56040655765507	white selected region
NC_089873.1	166564626	3.75859489090452	0.251754	0.0275835	3.19013726723639	white selected region
NC_089873.1	166565853	4.78002359976551	0.0807018	0.397727	-2.30110574658972	spot selected region
NC_089873.1	166571205	5.4347855926251	0.280702	0.0138889	4.33703509547961	white selected region
NC_089873.1	166571802	3.73308468339051	0.294518	0.0543901	2.43693982625184	white selected region
NC_089873.1	166574369	5.56490654739657	0.307895	0.0275835	3.4805610057364	white selected region
NC_089873.1	166575833	5.56490654739657	0.307895	0.0275835	3.4805610057364	white selected region
NC_089873.1	166577094	4.18852692154066	0.266447	0.0275835	3.27197115601385	white selected region
NC_089873.1	166578135	4.39498953435404	0.294518	0.0410839	2.84171076467906	white selected region
NC_089873.1	166578390	5.12907882435721	0.294518	0.0275835	3.41647837619022	white selected region
NC_089873.1	166578621	4.62261617117906	0.280702	0.0275835	3.34716190960465	white selected region
NC_089873.1	166578896	4.79495179527371	0.307895	0.0410839	2.90579339422524	white selected region
NC_089873.1	166578938	4.84185278419946	0.345395	0.0675019	2.35524718240738	white selected region
NC_089873.1	166579354	6.5012256454108	0.333333	0.0275835	3.59508671799486	white selected region
NC_089873.1	166581026	4.32813389421733	0.294518	0.0410839	2.84171076467906	white selected region
NC_089873.1	166581816	3.75859489090452	0.251754	0.0275835	3.19013726723639	white selected region
NC_089873.1	166581967	6.93860287735101	0.345395	0.0275835	3.64636976483012	white selected region
NC_089873.1	166582504	4.91838340674149	0.266447	0.0138889	4.26184434188881	white selected region
NC_089873.1	166583297	3.75859489090452	0.251754	0.0275835	3.19013726723639	white selected region
NC_089873.1	166586452	4.09268412708801	0.236623	0.0138889	4.09058606434093	white selected region
NC_089873.1	166587929	6.81479333688301	0.378947	0.0543901	2.8005801019639	white selected region
NC_089873.1	166589938	8.35285098902772	0.378947	0.0275835	3.78011865190229	white selected region
NC_089873.1	166591777	4.39498953435404	0.294518	0.0410839	2.84171076467906	white selected region
NC_089873.1	166591821	4.85844386730857	0.307895	0.0410839	2.90579339422524	white selected region
NC_089873.1	166592670	3.96732507771917	0.280702	0.0410839	2.77239429809349	white selected region
NC_089873.1	166593808	5.0944605279382	0.294518	0.0275835	3.41647837619022	white selected region
NC_089873.1	166597740	6.83856507099606	0.378947	0.0543901	2.8005801019639	white selected region
NC_089873.1	166598231	4.61365925387414	0.320833	0.0543901	2.56040655765507	white selected region
NC_089873.1	166598468	7.40368230500643	0.357018	0.0275835	3.69411937987148	white selected region
NC_089873.1	166598843	8.76343305485321	0.389254	0.0275835	3.81883443113512	white selected region
NC_089873.1	166601864	9.48671357545044	0.483333	0.130148	1.89286435760016	white selected region
NC_089873.1	166603333	4.09480052948918	0.307895	0.0543901	2.50102245579802	white selected region
NC_089873.1	166603613	4.58429417055801	0.320833	0.0543901	2.56040655765507	white selected region
NC_089873.1	166603704	5.45069640353384	0.345395	0.0543901	2.66683121489174	white selected region
NC_089873.1	166605350	7.40368230500643	0.357018	0.0275835	3.69411937987148	white selected region
NC_089873.1	166607790	6.65765045859671	0.357018	0.0410839	3.11935176836032	white selected region
NC_089873.1	166607889	5.75655434340182	0.333333	0.0410839	3.02031910648371	white selected region
NC_089873.1	166609347	7.60757500061841	0.378947	0.0410839	3.20535104039113	white selected region
NC_089873.1	166609945	6.42579101696937	0.368202	0.0543901	2.75908147972754	white selected region
NC_089873.1	166613823	7.66687206075097	0.434211	0.093143	2.220877019531	white selected region
NC_089873.1	166614046	7.43070422852127	0.357018	0.0275835	3.69411937987148	white selected region
NC_089873.1	166614247	4.38255567024722	0.345395	0.0804196	2.10262813287488	white selected region
NC_089873.1	166614935	6.6274161385801	0.426096	0.105672	2.01158535297818	white selected region
NC_089873.1	166615078	3.86456618256273	0.333333	0.0804196	2.05134508603962	white selected region
NC_089873.1	166617127	3.9189501656926	0.0412281	0.332168	-3.01021321421614	spot selected region
NC_089873.1	166617204	4.54929794513879	0.280702	0.0275835	3.34716190960465	white selected region
NC_089873.1	166620158	7.19699293479292	0.0997807	0.460664	-2.20688216296684	spot selected region
NC_089873.1	166620161	7.19699293479292	0.0997807	0.460664	-2.20688216296684	spot selected region
NC_089873.1	166620181	7.28074200123891	0.136623	0.478632	-1.80871647797229	spot selected region
NC_089873.1	166620182	6.44378043737925	0.0997807	0.447552	-2.16522261985796	spot selected region
NC_089873.1	166620186	6.44378043737925	0.0997807	0.447552	-2.16522261985796	spot selected region
NC_089873.1	166620192	6.44378043737925	0.0997807	0.447552	-2.16522261985796	spot selected region
NC_089873.1	166620195	6.94918488935682	0.0997807	0.456488	-2.19374424008023	spot selected region
NC_089873.1	166620199	6.68879180821381	0.0997807	0.452117	-2.17986346973401	spot selected region
NC_089873.1	166620200	6.68879180821381	0.0997807	0.452117	-2.17986346973401	spot selected region
NC_089873.1	166620334	5.96513335861637	0.357018	0.0543901	2.7145808299331	white selected region
NC_089873.1	166620400	5.32201157896317	0.320833	0.0410839	2.96517749608229	white selected region
NC_089873.1	166621003	7.34604813247478	0.389254	0.0543901	2.83929588119674	white selected region
NC_089873.1	166622249	7.86687208766081	0.368202	0.0275835	3.73862002966592	white selected region
NC_089873.1	166623036	7.17167169177901	0.368202	0.0410839	3.16385241815476	white selected region
NC_089873.1	166624483	7.60757500061841	0.378947	0.0410839	3.20535104039113	white selected region
NC_089873.1	166625197	7.89272243127501	0.368202	0.0275835	3.73862002966592	white selected region
NC_089873.1	166625387	8.52609364272286	0.399123	0.0410839	3.28018837350124	white selected region
NC_089873.1	166625826	7.63187583533175	0.378947	0.0410839	3.20535104039113	white selected region
NC_089873.1	166626454	6.06501999337123	0.320833	0.0275835	3.53994510759345	white selected region
NC_089873.1	166626806	7.89272243127501	0.368202	0.0275835	3.73862002966592	white selected region
NC_089873.1	166626832	7.91857277488921	0.368202	0.0275835	3.73862002966592	white selected region
NC_089873.1	166627876	7.14638824166512	0.368202	0.0410839	3.16385241815476	white selected region
NC_089873.1	166628433	6.03387864375413	0.320833	0.0275835	3.53994510759345	white selected region
NC_089873.1	166628435	6.03387864375413	0.320833	0.0275835	3.53994510759345	white selected region
NC_089873.1	166628481	5.12907882435721	0.294518	0.0275835	3.41647837619022	white selected region
NC_089873.1	166628976	6.24823997267186	0.345395	0.0410839	3.07160215331896	white selected region
NC_089873.1	166629343	7.91857277488921	0.368202	0.0275835	3.73862002966592	white selected region
NC_089873.1	166630106	6.99510326288204	0.345395	0.0275835	3.64636976483012	white selected region
NC_089873.1	166630561	7.89272243127501	0.368202	0.0275835	3.73862002966592	white selected region
NC_089873.1	166630710	7.14638824166512	0.368202	0.0410839	3.16385241815476	white selected region
NC_089873.1	166631170	5.75655434340182	0.333333	0.0410839	3.02031910648371	white selected region
NC_089873.1	166631347	6.22068894855673	0.345395	0.0410839	3.07160215331896	white selected region
NC_089873.1	166631358	6.53085527902707	0.333333	0.0275835	3.59508671799486	white selected region
NC_089873.1	166631766	7.17167169177901	0.368202	0.0410839	3.16385241815476	white selected region
NC_089873.1	166632048	6.71040934702568	0.357018	0.0410839	3.11935176836032	white selected region
NC_089873.1	166632402	6.68402990281119	0.357018	0.0410839	3.11935176836032	white selected region
NC_089873.1	166632835	5.0944605279382	0.294518	0.0275835	3.41647837619022	white selected region
NC_089873.1	166632853	4.18852692154066	0.266447	0.0275835	3.27197115601385	white selected region
NC_089873.1	166633085	6.06501999337123	0.320833	0.0275835	3.53994510759345	white selected region
NC_089873.1	166633148	7.58266947950473	0.408553	0.0675019	2.59752322985902	white selected region
NC_089873.1	166633273	6.22068894855673	0.345395	0.0410839	3.07160215331896	white selected region
NC_089873.1	166633345	9.11747694224765	0.426096	0.0543901	2.96976252478546	white selected region
NC_089873.1	166633500	6.56048491264334	0.333333	0.0275835	3.59508671799486	white selected region
NC_089873.1	166633762	7.63187583533175	0.378947	0.0410839	3.20535104039113	white selected region
NC_089873.1	166633826	5.80175465182665	0.368202	0.0675019	2.44749744724318	white selected region
NC_089873.1	166633886	5.99090811643053	0.357018	0.0543901	2.7145808299331	white selected region
NC_089873.1	166633989	8.81101431597934	0.389254	0.0275835	3.81883443113512	white selected region
NC_089873.1	166634289	5.99090811643053	0.357018	0.0543901	2.7145808299331	white selected region
NC_089873.1	166636136	4.99967593468614	0.266447	0.0138889	4.26184434188881	white selected region
NC_089873.1	166636322	6.91029599523546	0.345395	0.0275835	3.64636976483012	white selected region
NC_089873.1	166636697	9.81188368722902	0.426096	0.0410839	3.37453346321268	white selected region
NC_089873.1	166636708	9.81188368722902	0.426096	0.0410839	3.37453346321268	white selected region
NC_089873.1	166636765	5.78539032611766	0.333333	0.0410839	3.02031910648371	white selected region
NC_089873.1	166636980	7.86687208766081	0.368202	0.0275835	3.73862002966592	white selected region
NC_089873.1	166637111	6.96687196656653	0.345395	0.0275835	3.64636976483012	white selected region
NC_089873.1	166637142	10.2668346176789	0.434211	0.0410839	3.40175122966377	white selected region
NC_089873.1	166637776	7.73898091399058	0.399123	0.0543901	2.87541743507402	white selected region
NC_089873.1	166638319	13.3193671523553	0.478728	0.0410839	3.54256114435857	white selected region
NC_089873.1	166638541	8.9398503121501	0.408553	0.0410839	3.31387820077061	white selected region
NC_089873.1	166639040	8.99506573908042	0.455921	0.093143	2.29126460702923	white selected region
NC_089873.1	166640063	8.49642621620657	0.426096	0.0675019	2.6581784923011	white selected region
NC_089873.1	166641820	9.41675891751202	0.462281	0.093143	2.31125081312366	white selected region
NC_089873.1	166642992	6.68402990281119	0.357018	0.0410839	3.11935176836032	white selected region
NC_089873.1	166643006	6.44102155567773	0.399123	0.0804196	2.31121435305716	white selected region
NC_089873.1	166644004	7.64831574684078	0.434211	0.093143	2.220877019531	white selected region
NC_089873.1	166644005	7.64831574684078	0.434211	0.093143	2.220877019531	white selected region
NC_089873.1	166644126	6.6274161385801	0.426096	0.105672	2.01158535297818	white selected region
NC_089873.1	166647057	6.53085527902707	0.333333	0.0275835	3.59508671799486	white selected region
NC_089873.1	166647134	9.48671357545044	0.483333	0.130148	1.89286435760016	white selected region
NC_089873.1	166647257	9.6980514723665	0.473684	0.105672	2.16433178646691	white selected region
NC_089873.1	166647531	6.44192858527823	0.333333	0.0275835	3.59508671799486	white selected region
NC_089873.1	166649279	6.03387864375413	0.320833	0.0275835	3.53994510759345	white selected region
NC_089873.1	166649328	6.96687196656653	0.345395	0.0275835	3.64636976483012	white selected region
NC_089873.1	166654031	6.47159601179452	0.333333	0.0275835	3.59508671799486	white selected region
NC_089873.1	166654287	6.88202690601993	0.345395	0.0275835	3.64636976483012	white selected region
NC_089873.1	166654971	4.76316796635625	0.307895	0.0410839	2.90579339422524	white selected region
NC_089873.1	166656165	6.44192858527823	0.333333	0.0275835	3.59508671799486	white selected region
NC_089873.1	166657593	7.34967625087677	0.357018	0.0275835	3.69411937987148	white selected region
NC_089873.1	166658080	3.75859489090452	0.251754	0.0275835	3.19013726723639	white selected region
NC_089873.1	166660702	4.61365925387414	0.320833	0.0543901	2.56040655765507	white selected region
NC_089873.1	166660792	3.96732507771917	0.280702	0.0410839	2.77239429809349	white selected region
NC_089873.1	166664775	8.17987288563272	0.357018	0.0138889	4.68399256574644	white selected region
NC_089873.1	166666159	6.17885220823375	0.417544	0.105672	1.98233507886139	white selected region
NC_089873.1	166666328	6.00273729413702	0.320833	0.0275835	3.53994510759345	white selected region
NC_089873.1	166666378	8.30326670420048	0.378947	0.0275835	3.78011865190229	white selected region
NC_089873.1	166670586	6.37839872034334	0.307895	0.0138889	4.47043419161136	white selected region
NC_089873.1	166670663	6.03387864375413	0.320833	0.0275835	3.53994510759345	white selected region
NC_089873.1	166670900	4.52401449502491	0.251754	0.0138889	4.18001045311135	white selected region
NC_089873.1	166672258	7.37669817439161	0.357018	0.0275835	3.69411937987148	white selected region
NC_089873.1	166672912	5.12907882435721	0.294518	0.0275835	3.41647837619022	white selected region
NC_089873.1	166673227	6.03387864375413	0.320833	0.0275835	3.53994510759345	white selected region
NC_089873.1	166674015	6.3515657613286	0.368202	0.0543901	2.75908147972754	white selected region
NC_089873.1	166674220	6.32873884971607	0.408553	0.093143	2.13300399063784	white selected region
NC_089873.1	166674585	6.47159601179452	0.333333	0.0275835	3.59508671799486	white selected region
NC_089873.1	166674992	6.5012256454108	0.333333	0.0275835	3.59508671799486	white selected region
NC_089873.1	166676676	11.3880743754947	0.491228	0.105672	2.21679964145968	white selected region
NC_089873.1	166676746	8.78811181856676	0.408553	0.0410839	3.31387820077061	white selected region
NC_089873.1	166677357	7.71668310297833	0.345395	0.0138889	4.63624295070508	white selected region
NC_089873.1	166677941	7.86687208766081	0.368202	0.0275835	3.73862002966592	white selected region
NC_089873.1	166679026	5.05980443861916	0.294518	0.0275835	3.41647837619022	white selected region
NC_089873.1	166679458	5.87813410276859	0.320833	0.0275835	3.53994510759345	white selected region
NC_089873.1	166679682	6.38263152514566	0.333333	0.0275835	3.59508671799486	white selected region
NC_089873.1	166679786	6.47159601179452	0.333333	0.0275835	3.59508671799486	white selected region
NC_089873.1	166679944	4.14960023451928	0.266447	0.0275835	3.27197115601385	white selected region
NC_089873.1	166680288	7.32265432736193	0.357018	0.0275835	3.69411937987148	white selected region
NC_089873.1	166680430	8.45863331618581	0.399123	0.0410839	3.28018837350124	white selected region
NC_089873.1	166680589	4.79495179527371	0.307895	0.0410839	2.90579339422524	white selected region
NC_089873.1	166680635	6.93860287735101	0.345395	0.0275835	3.64636976483012	white selected region
NC_089873.1	166681789	5.53210231017855	0.307895	0.0275835	3.4805610057364	white selected region
NC_089873.1	166681916	4.14960023451928	0.266447	0.0275835	3.27197115601385	white selected region
NC_089873.1	166682581	7.7892832639182	0.368202	0.0275835	3.73862002966592	white selected region
NC_089873.1	166682651	8.69200447381398	0.389254	0.0275835	3.81883443113512	white selected region
NC_089873.1	166682659	8.69200447381398	0.389254	0.0275835	3.81883443113512	white selected region
NC_089873.1	166682863	4.18852692154066	0.266447	0.0275835	3.27197115601385	white selected region
NC_089873.1	166682977	8.73962352784013	0.389254	0.0275835	3.81883443113512	white selected region
NC_089873.1	166683182	6.47159601179452	0.333333	0.0275835	3.59508671799486	white selected region
NC_089873.1	166683228	4.62261617117906	0.280702	0.0275835	3.34716190960465	white selected region
NC_089873.1	166683328	5.91358384298806	0.357018	0.0543901	2.7145808299331	white selected region
NC_089873.1	166683352	5.91358384298806	0.357018	0.0543901	2.7145808299331	white selected region
NC_089873.1	166683508	6.37628231794218	0.368202	0.0543901	2.75908147972754	white selected region
NC_089873.1	166683686	6.06501999337123	0.320833	0.0275835	3.53994510759345	white selected region
NC_089873.1	166683807	5.46653162864254	0.307895	0.0275835	3.4805610057364	white selected region
NC_089873.1	166683966	9.61135455971889	0.408553	0.0275835	3.88864581228176	white selected region
NC_089873.1	166684109	4.99056784578114	0.294518	0.0275835	3.41647837619022	white selected region
NC_089873.1	166684221	4.29468717769896	0.294518	0.0410839	2.84171076467906	white selected region
NC_089873.1	166684539	4.79495179527371	0.307895	0.0410839	2.90579339422524	white selected region
NC_089873.1	166684682	4.11071134039792	0.266447	0.0275835	3.27197115601385	white selected region
NC_089873.1	166684875	6.93860287735101	0.345395	0.0275835	3.64636976483012	white selected region
NC_089873.1	166685105	6.00273729413702	0.320833	0.0275835	3.53994510759345	white selected region
NC_089873.1	166685109	6.00273729413702	0.320833	0.0275835	3.53994510759345	white selected region
NC_089873.1	166685422	6.44192858527823	0.333333	0.0275835	3.59508671799486	white selected region
NC_089873.1	166686431	4.39498953435404	0.294518	0.0410839	2.84171076467906	white selected region
NC_089873.1	166686453	4.36154281783568	0.294518	0.0410839	2.84171076467906	white selected region
NC_089873.1	166686504	4.39498953435404	0.294518	0.0410839	2.84171076467906	white selected region
NC_089873.1	166686516	4.39498953435404	0.294518	0.0410839	2.84171076467906	white selected region
NC_089873.1	166686838	7.8151336075324	0.368202	0.0275835	3.73862002966592	white selected region
NC_089873.1	166686847	7.34967625087677	0.357018	0.0275835	3.69411937987148	white selected region
NC_089873.1	166686928	5.45069640353384	0.345395	0.0543901	2.66683121489174	white selected region
NC_089873.1	166687011	6.63127101438222	0.357018	0.0410839	3.11935176836032	white selected region
NC_089873.1	166687327	4.65927528419919	0.280702	0.0275835	3.34716190960465	white selected region
NC_089873.1	166687599	7.69480101386631	0.399123	0.0543901	2.87541743507402	white selected region
NC_089873.1	166687745	8.68338769260925	0.468202	0.118007	1.9882586565137	white selected region
NC_089873.1	166687765	6.16558690032646	0.345395	0.0410839	3.07160215331896	white selected region
NC_089873.1	166688797	5.05980443861916	0.294518	0.0275835	3.41647837619022	white selected region
NC_089873.1	166688824	7.83830065524512	0.136623	0.48446	-1.82617717608012	spot selected region
NC_089873.1	166689002	3.82620638904167	0.280702	0.0410839	2.77239429809349	white selected region
NC_089873.1	166689321	6.47159601179452	0.333333	0.0275835	3.59508671799486	white selected region
NC_089873.1	166689478	5.56490654739657	0.307895	0.0275835	3.4805610057364	white selected region
NC_089873.1	166689504	6.03387864375413	0.320833	0.0275835	3.53994510759345	white selected region
NC_089873.1	166689677	7.7892832639182	0.368202	0.0275835	3.73862002966592	white selected region
NC_089873.1	166689720	4.22745360856203	0.266447	0.0275835	3.27197115601385	white selected region
NC_089873.1	166689954	4.09480052948918	0.307895	0.0543901	2.50102245579802	white selected region
NC_089873.1	166692630	3.93206430199981	0.280702	0.0410839	2.77239429809349	white selected region
NC_089873.1	166693759	5.86203432735975	0.357018	0.0543901	2.7145808299331	white selected region
NC_089873.1	166694664	5.0944605279382	0.294518	0.0275835	3.41647837619022	white selected region
NC_089873.1	166695411	8.73962352784013	0.389254	0.0275835	3.81883443113512	white selected region
NC_089873.1	166695461	6.03387864375413	0.320833	0.0275835	3.53994510759345	white selected region
NC_089873.1	166695651	6.96687196656653	0.345395	0.0275835	3.64636976483012	white selected region
NC_089873.1	166701913	6.00776374983979	0.389254	0.0804196	2.27509279917988	white selected region
NC_089873.1	166703003	15.9603727987058	0.504386	0.105672	2.25493507680715	white selected region
NC_089873.1	166704175	13.5250739071683	0.505044	0.130148	1.95625594070686	white selected region
NC_089873.1	166705203	15.971748461612	0.504386	0.105672	2.25493507680715	white selected region
NC_089873.1	166707208	16.1088233099873	0.505044	0.093143	2.43888982743118	white selected region
NC_089873.1	166707209	16.1088233099873	0.505044	0.093143	2.43888982743118	white selected region
NC_089873.1	166707919	12.6297601056766	0.494518	0.093143	2.40850377959211	white selected region
NC_089873.1	166707990	11.8323299152386	0.499781	0.130148	1.94114291418902	white selected region
NC_089873.1	166708335	14.2665706055755	0.504386	0.105672	2.25493507680715	white selected region
NC_089873.1	166708347	13.3853535557916	0.501754	0.105672	2.24738705762657	white selected region
NC_089873.1	166708515	15.7042503152651	0.505263	0.093143	2.43951528131579	white selected region
NC_089873.1	166708528	13.7005085490647	0.504386	0.118007	2.09565579137555	white selected region
NC_089873.1	166708727	16.2882639992859	0.505263	0.0804196	2.65141547100448	white selected region
NC_089873.1	166709124	14.1014534253849	0.499781	0.0804196	2.63567699060201	white selected region
NC_089873.1	166709184	12.801642214971	0.501754	0.118007	2.08810777219496	white selected region
NC_089873.1	166709648	13.6979764247633	0.497368	0.0804196	2.62869462401701	white selected region
